Participant,Group,Phase,Condition,GroupCode,WindowIndex,WindowStart_s,WindowEnd_s,f_peak_Hz,LFpeak_TP,LF_power,HF_power,TP,LF_HF,RespRate_bpm,RF_cardiac,RF_CR
E01,HRVBF,Intervention,1,1,4,121.0078125,181.0078125,0.13333333333333333,0.6294725950600912,0.010188511131485962,0.005997278705025248,0.01618578983651121,1.698855703162301,18.965717606042997,0,0
E01,HRVBF,Intervention,1,1,5,151.0078125,211.0078125,0.1,0.4196559019324493,0.0035898753142943195,0.004964455264075982,0.0085543305783703,0.7231156538505925,21.471453796350794,1,0
E01,HRVBF,Intervention,1,1,6,181.0078125,241.0078125,0.15,0.21749618871932724,0.002801791151636164,0.010080232980068493,0.012882024131704656,0.27794904712779034,20.600858369098713,0,0
E01,HRVBF,Intervention,1,1,7,211.0078125,271.0078125,0.1,0.4101457220579674,0.0021108793871483793,0.003035777699890654,0.005146657087039033,0.6953339789090655,19.188712522045854,1,0
E02,HRVBF,Baseline,0,1,0,0.515625,60.515625,0.15,0.3258848256046511,0.002351802123397015,0.004864864436739529,0.007216666560136545,0.4834260345748116,16.12541993281075,0,0
E02,HRVBF,Baseline,0,1,1,30.515625,90.515625,0.05,0.288509021454502,0.0018452560344906378,0.004550578748033261,0.006395834782523899,0.4054991983795795,15.439402642159678,0,0
E02,HRVBF,Baseline,0,1,2,60.515625,120.515625,0.1,0.46655953805255884,0.0028039555275176957,0.003205900233274455,0.00600985576079215,0.8746234516018548,15.255391600454029,1,0
E02,HRVBF,Baseline,0,1,3,90.515625,150.515625,0.13333333333333333,0.3863406355749372,0.0016603696308007438,0.0026373134962403605,0.004297683127041104,0.6295685488917774,17.67548906789413,0,0
E02,HRVBF,Baseline,0,1,4,120.515625,180.515625,0.06666666666666667,0.7131470393368874,0.002518332261314656,0.0010129622998410657,0.003531294561155722,2.486106602101365,20.94926350245499,0,0
E02,HRVBF,Baseline,0,1,5,150.515625,210.515625,0.1,0.4266496708398395,0.0008421466218753499,0.0011317131498142063,0.001973859771689556,0.7441343435954645,21.24635993011066,1,0
E02,HRVBF,Baseline,0,1,6,180.515625,240.515625,0.06666666666666667,0.48926115636114886,0.0003362521181330711,0.0003510129830532289,0.0006872651011863,0.957947809246932,18.26524902070509,0,0
E02,HRVBF,Baseline,0,1,7,210.515625,270.515625,0.06666666666666667,0.4904286658064584,0.0004161860529449029,0.00043243084480622804,0.0008486168977511308,0.9624337809006098,17.142857142857142,0,0
E02,HRVBF,Intervention,1,1,0,0.796875,60.796875,0.1,0.6567254584394476,0.0013970436400417938,0.0007302435270516471,0.0021272871670934414,1.9131201966039293,13.75206611570248,1,0
E02,HRVBF,Intervention,1,1,1,30.796875,90.796875,0.08333333333333333,0.6487999863110976,0.003837831545097593,0.0020774453138284877,0.005915276858926079,1.847380299038977,13.967543368774484,1,0
E02,HRVBF,Intervention,1,1,2,60.796875,120.796875,0.05,0.6005921916988981,0.0018818673053358388,0.0012514856275629245,0.0031333529328987637,1.503706685789501,13.188322839152832,0,0
